hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_weekdays_nights,adults,children,babies,meal,city,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status
City Hotel,0,3,2019,August,25,19,1,0,2,0.0,0,Breakfast,Kabupaten Bandung,Direct,Direct,0,0,0,1,No Deposit,,,0,Personal,160.0,0,0,Check-Out
City Hotel,0,213,2019,August,25,20,0,5,2,0.0,0,Breakfast,Kabupaten Bandung,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,117.0,0,0,Check-Out
City Hotel,0,21,2019,August,25,19,1,0,2,0.0,0,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,150.0,0,1,Check-Out
City Hotel,0,20,2019,August,25,19,1,0,1,0.0,0,Breakfast,Kabupaten Banjarnegara,Online TA,TA/TO,0,0,0,0,No Deposit,85.0,,0,Personal,94.0,0,0,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,1,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,1,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,1,Check-Out
City Hotel,0,125,2019,August,24,17,2,1,2,1.0,0,Breakfast,Kota Jakarta Barat,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,135.0,0,2,Check-Out
City Hotel,0,19,2019,August,25,19,1,0,1,0.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,8.0,,0,Personal,137.75,0,1,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,2,Check-Out
City Hotel,0,183,2019,August,25,18,2,0,2,0.0,0,Breakfast,Kabupaten Bandung,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,42.0,,0,Personal,99.0,0,1,Check-Out
City Hotel,0,136,2019,August,24,14,2,4,2,0.0,0,No Meal,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,,0,Personal,79.0,0,0,Check-Out
City Hotel,0,186,2019,August,25,18,2,0,2,0.0,0,Breakfast,Kabupaten Bandung,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,42.0,,0,Personal,89.1,0,0,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,137.67,0,1,Check-Out
City Hotel,0,183,2019,August,25,18,2,0,2,0.0,0,Breakfast,Kabupaten Bandung,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,42.0,,0,Personal,108.0,1,1,Check-Out
City Hotel,0,172,2019,August,25,18,2,0,2,2.0,0,Breakfast,Kabupaten Sleman,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,,0,Personal,219.46,0,1,Check-Out
City Hotel,0,177,2019,August,24,17,2,1,2,0.0,0,Dinner,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,175.5,1,0,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,1,0.0,0,Breakfast,Kota Denpasar,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,0.0,0,0,Check-Out
City Hotel,0,123,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kota Cimahi,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,105.3,0,0,Check-Out
City Hotel,0,123,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kota Cimahi,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,105.3,0,1,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,1,Check-Out
City Hotel,0,123,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kota Cimahi,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,105.3,0,1,Check-Out
City Hotel,0,123,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kota Cimahi,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,105.3,0,1,Check-Out
City Hotel,0,123,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kota Cimahi,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,105.3,0,1,Check-Out
City Hotel,0,123,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kota Cimahi,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,105.3,0,1,Check-Out
City Hotel,0,123,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kota Cimahi,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,105.3,0,0,Check-Out
City Hotel,0,123,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kota Cimahi,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,105.3,0,0,Check-Out
City Hotel,0,91,2019,August,24,17,2,1,2,0.0,0,No Meal,Kota Cimahi,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,113.4,0,1,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,1,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,1,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,3,Check-Out
City Hotel,0,137,2019,August,25,18,2,0,3,0.0,0,Breakfast,Kabupaten Bandung,Online TA,TA/TO,0,0,0,0,No Deposit,83.0,,0,Personal,127.8,0,1,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,2,Check-Out
City Hotel,0,135,2019,August,24,14,2,4,3,0.0,0,Dinner,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,198.0,0,3,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,1,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,1,Check-Out
City Hotel,0,95,2019,August,24,11,4,5,2,0.0,0,Dinner,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,187.2,0,3,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,1,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,2,Check-Out
City Hotel,0,126,2019,August,24,16,2,2,2,0.0,0,Breakfast,Kota Yogyakarta,Direct,Direct,0,0,0,0,No Deposit,14.0,,0,Personal,99.0,0,0,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,1,Check-Out
City Hotel,0,132,2019,August,24,17,2,1,2,0.0,0,No Meal,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,99.0,0,0,Check-Out
City Hotel,0,5,2019,August,25,19,1,0,1,0.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,190.0,0,1,Check-Out
City Hotel,0,169,2019,August,24,16,2,2,2,0.0,0,Breakfast,Kabupaten Bandung,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,130.5,0,0,Check-Out
City Hotel,0,448,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Groups,TA/TO,0,0,0,0,No Deposit,229.0,,0,Family,112.67,0,3,Check-Out
City Hotel,0,35,2019,August,24,13,2,5,2,0.0,0,Dinner,Kabupaten Tangerang,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,,0,Personal,196.14,0,1,Check-Out
City Hotel,0,150,2019,August,24,16,2,2,2,0.0,0,No Meal,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,,0,Personal,72.42,0,1,Check-Out
City Hotel,0,0,2019,August,25,19,1,0,2,0.0,0,No Meal,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,,0,Personal,128.0,0,0,Check-Out
City Hotel,0,104,2019,August,24,17,2,1,2,0.0,0,No Meal,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,108.0,0,0,Check-Out
City Hotel,0,2,2019,August,25,20,0,1,2,0.0,0,No Meal,Kota Yogyakarta,Direct,TA/TO,0,0,0,0,No Deposit,,,0,Bussiness,150.0,0,0,Check-Out
City Hotel,0,215,2019,August,24,15,2,3,2,0.0,0,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,8.0,,0,Personal,122.4,0,3,Check-Out
City Hotel,0,14,2019,August,25,19,1,0,2,0.0,0,No Meal,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,,,0,Personal,140.0,0,1,Check-Out
City Hotel,0,39,2019,August,25,20,0,3,2,0.0,0,No Meal,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,140.0,0,1,Check-Out
City Hotel,0,52,2019,August,24,17,2,1,2,0.0,0,Breakfast,Kabupaten Garut,Corporate,Corporate,0,0,0,0,No Deposit,,439.0,0,Personal,126.0,0,0,Check-Out
City Hotel,0,0,2019,August,25,20,0,1,2,0.0,0,No Meal,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,160.0,0,1,Check-Out
City Hotel,0,50,2019,August,25,19,1,1,2,0.0,0,Breakfast,Kabupaten Sleman,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,,0,Personal,150.0,0,1,Check-Out
City Hotel,0,8,2019,August,25,20,0,1,1,0.0,0,Breakfast,Kabupaten Bandung,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,,0,Personal,148.0,0,1,Check-Out
City Hotel,0,12,2019,August,25,20,0,1,2,0.0,0,No Meal,Kabupaten Bandung,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,160.0,0,1,Check-Out
City Hotel,0,126,2019,August,24,17,2,2,2,0.0,0,Breakfast,Kabupaten Belitung,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,117.0,0,1,Check-Out
City Hotel,0,4,2019,August,25,20,0,1,1,0.0,0,No Meal,Kota Batu,Online TA,GDS,0,0,0,0,No Deposit,195.0,,0,Personal,200.0,0,0,Check-Out
City Hotel,0,105,2019,August,25,18,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,126.0,0,0,Check-Out
City Hotel,0,6,2019,August,25,19,1,1,1,0.0,0,Breakfast,Kabupaten Belitung,Online TA,TA/TO,0,0,0,0,No Deposit,85.0,,0,Personal,144.0,0,0,Check-Out
City Hotel,0,142,2019,August,25,19,1,1,2,0.0,0,No Meal,Kabupaten Demak,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,99.0,0,0,Check-Out
City Hotel,0,53,2019,August,25,18,2,1,1,0.0,0,Breakfast,Kota Bogor,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,,0,Personal,150.0,0,2,Check-Out
City Hotel,0,448,2019,August,24,17,2,2,2,0.0,0,Breakfast,Kota Jakarta Utara,Groups,TA/TO,0,0,0,1,No Deposit,229.0,,0,Family,107.0,0,1,Check-Out
City Hotel,0,4,2019,August,25,18,2,1,1,0.0,0,Breakfast,Kabupaten Blora,Aviation,Corporate,0,0,0,0,No Deposit,,153.0,0,Personal,110.0,0,0,Check-Out
City Hotel,0,130,2019,August,25,18,2,1,2,1.0,0,Breakfast,Kabupaten Belitung,Direct,Direct,0,0,0,0,No Deposit,14.0,,0,Personal,165.0,0,3,Check-Out
City Hotel,0,0,2019,August,25,20,0,1,1,0.0,0,No Meal,Kota Jakarta Pusat,Direct,Direct,0,0,0,0,No Deposit,14.0,,0,Personal,165.0,0,0,Check-Out
City Hotel,0,135,2019,August,25,20,0,1,2,0.0,1,Dinner,Kota Jakarta Selatan,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,,0,Personal,151.2,0,1,Check-Out
City Hotel,0,135,2019,August,25,20,0,1,2,0.0,0,Dinner,Kota Jakarta Selatan,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,151.2,0,1,Check-Out
City Hotel,0,110,2019,August,25,19,1,1,2,0.0,0,No Meal,Kabupaten Pangandaran,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,117.0,0,1,Check-Out
City Hotel,0,110,2019,August,25,19,1,1,2,0.0,0,No Meal,Kabupaten Pangandaran,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,108.0,0,1,Check-Out
City Hotel,0,110,2019,August,25,19,1,1,2,0.0,0,No Meal,Kabupaten Pangandaran,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,108.0,0,1,Check-Out
City Hotel,0,203,2019,August,24,16,2,3,2,0.0,0,No Meal,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,83.0,,0,Personal,74.8,0,0,Check-Out
City Hotel,0,90,2019,August,25,18,2,1,2,0.0,0,No Meal,Kabupaten Kepulauan Seribu,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,126.0,0,1,Check-Out
City Hotel,0,96,2019,August,25,18,2,1,2,0.0,0,Breakfast,Kota Yogyakarta,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,159.0,,0,Personal,98.17,0,0,Check-Out
City Hotel,0,126,2019,August,25,19,1,1,2,0.0,0,Breakfast,Kabupaten Bandung,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,126.0,1,1,Check-Out
City Hotel,0,110,2019,August,25,19,1,1,2,0.0,0,No Meal,Kabupaten Pangandaran,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,108.0,0,1,Check-Out
City Hotel,0,23,2019,August,25,18,2,1,2,0.0,0,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,163.33,0,0,Check-Out
City Hotel,0,167,2019,August,25,19,1,1,2,0.0,0,Breakfast,Kabupaten Bandung,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,139.5,0,0,Check-Out
City Hotel,0,0,2019,August,25,19,1,1,1,0.0,0,Breakfast,Kota Bengkulu,Aviation,Corporate,0,0,0,0,No Deposit,,153.0,0,Personal,110.0,0,0,Check-Out
City Hotel,0,138,2019,August,24,17,2,2,1,1.0,0,No Meal,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,,0,Personal,72.42,0,1,Check-Out
City Hotel,0,28,2019,August,25,20,0,1,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,,0,Personal,121.0,0,1,Check-Out
City Hotel,0,111,2019,August,25,20,0,1,2,0.0,0,No Meal,Kota Jakarta Utara,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,108.0,0,0,Check-Out
City Hotel,0,111,2019,August,25,20,0,1,2,0.0,0,No Meal,Kota Jakarta Utara,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,108.0,0,0,Check-Out
City Hotel,0,1,2019,August,25,20,0,1,1,0.0,0,Breakfast,Kabupaten Garut,Aviation,Corporate,0,0,0,0,No Deposit,,153.0,0,Personal,110.0,0,0,Check-Out
City Hotel,0,129,2019,August,24,17,2,2,2,0.0,0,No Meal,Kota Bogor,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,99.0,0,0,Check-Out
City Hotel,0,38,2019,August,25,19,1,1,2,0.0,0,Breakfast,Kabupaten Sleman,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,165.0,0,2,Check-Out
City Hotel,0,1,2019,August,25,21,0,1,2,0.0,0,No Meal,Kabupaten Sleman,Online TA,TA/TO,1,0,0,0,No Deposit,7.0,,0,Bussiness,128.0,0,2,Check-Out
City Hotel,0,88,2019,August,25,18,2,1,3,0.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,85.0,,0,Personal,151.2,0,0,Check-Out
City Hotel,0,6,2019,August,25,19,1,1,2,0.0,0,Breakfast,Kabupaten Belitung,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,28.0,,0,Personal,108.0,0,0,Check-Out
City Hotel,0,60,2019,August,25,18,2,1,2,0.0,0,No Meal,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,85.0,,0,Personal,80.1,0,0,Check-Out
City Hotel,0,129,2019,August,24,16,2,3,2,0.0,0,No Meal,Kabupaten Bandung,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,99.0,0,0,Check-Out
City Hotel,0,129,2019,August,24,16,2,3,2,0.0,0,No Meal,Kabupaten Bandung,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Family,99.0,0,0,Check-Out
City Hotel,0,85,2019,August,24,17,2,2,2,0.0,0,Breakfast,Kota Yogyakarta,Direct,Direct,0,0,0,0,No Deposit,14.0,,0,Personal,126.0,0,1,Check-Out
City Hotel,0,33,2019,August,25,18,2,1,2,0.0,0,No Meal,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,133.33,0,1,Check-Out
City Hotel,0,9,2019,August,25,20,0,1,2,0.0,0,Breakfast,Kota Denpasar,Direct,Direct,0,0,0,0,No Deposit,14.0,,0,Personal,153.0,0,0,Check-Out
City Hotel,0,3,2019,August,24,17,2,2,2,0.0,0,Breakfast,Kota Denpasar,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,190.0,0,1,Check-Out
City Hotel,0,0,2019,August,25,20,0,1,1,0.0,0,No Meal,Kota Denpasar,Direct,Direct,0,0,0,2,No Deposit,,,0,Personal,160.0,0,0,Check-Out
City Hotel,0,218,2019,August,25,19,1,1,2,0.0,0,Breakfast,Kota Malang,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,130.5,0,0,Check-Out
City Hotel,0,98,2019,August,24,17,2,2,2,0.0,0,Dinner,Kota Yogyakarta,Online TA,TA/TO,0,0,0,1,No Deposit,83.0,,0,Personal,151.2,0,0,Check-Out
City Hotel,0,51,2019,August,25,18,2,1,2,0.0,0,Breakfast,Kabupaten Karawang,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,200.0,0,2,Check-Out
City Hotel,0,19,2019,August,25,19,1,2,2,0.0,0,Breakfast,Kabupaten Kepulauan Seribu,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,,0,Personal,190.0,0,3,Check-Out
City Hotel,0,9,2019,August,25,19,1,2,2,0.0,0,Breakfast,Kabupaten Kepulauan Seribu,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,,0,Personal,170.0,0,3,Check-Out
City Hotel,0,119,2019,August,25,18,2,2,2,0.0,0,Breakfast,Kabupaten Bandung,Direct,TA/TO,0,0,0,1,No Deposit,,,0,Personal,89.1,0,2,Check-Out
City Hotel,0,21,2019,August,25,18,2,2,2,0.0,0,Breakfast,Kabupaten Bogor,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,,0,Personal,160.0,0,1,Check-Out
City Hotel,0,168,2019,August,25,18,2,2,2,2.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,,0,Personal,189.0,0,3,Check-Out
City Hotel,0,168,2019,August,25,18,2,2,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,,0,Personal,130.5,0,3,Check-Out
City Hotel,0,11,2019,August,25,20,0,2,1,0.0,0,Breakfast,Kabupaten Bandung,Online TA,TA/TO,0,0,0,3,No Deposit,10.0,,0,Personal,95.0,0,0,Check-Out
City Hotel,0,121,2019,August,24,17,2,3,2,1.0,0,Breakfast,Kota Jakarta Barat,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,,0,Personal,135.0,0,0,Check-Out
City Hotel,0,36,2019,August,25,21,0,1,1,0.0,0,Breakfast,Kabupaten Bandung,Online TA,TA/TO,0,0,0,1,No Deposit,10.0,,0,Personal,95.0,0,0,Check-Out
City Hotel,0,44,2019,August,25,18,2,2,2,0.0,0,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,83.0,,0,Personal,123.0,0,0,Check-Out
City Hotel,0,127,2019,August,25,19,1,2,3,0.0,0,Breakfast,Kota Jakarta Barat,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,162.0,0,0,Check-Out
City Hotel,0,96,2019,August,25,19,1,2,2,0.0,0,No Meal,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,126.0,0,2,Check-Out
City Hotel,0,122,2019,August,24,17,2,3,2,0.0,0,No Meal,Kota Yogyakarta,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,,0,Personal,72.42,0,1,Check-Out
City Hotel,0,36,2019,August,25,19,1,2,2,0.0,0,Breakfast,Kabupaten Bangka,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,160.0,0,1,Check-Out
City Hotel,0,20,2019,August,25,19,1,2,1,0.0,0,Breakfast,Kabupaten Bandung,Online TA,TA/TO,0,0,0,1,No Deposit,10.0,,0,Personal,125.0,0,0,Check-Out
City Hotel,0,36,2019,August,25,20,0,2,2,0.0,0,No Meal,Kota Denpasar,Online TA,TA/TO,0,0,0,1,No Deposit,8.0,,0,Personal,120.0,0,1,Check-Out
City Hotel,0,21,2019,August,25,21,0,1,1,0.0,0,Breakfast,Kabupaten Bandung,Corporate,TA/TO,0,0,0,2,No Deposit,10.0,,0,Personal,125.0,0,0,Check-Out
City Hotel,0,197,2019,August,25,21,0,1,2,2.0,0,Breakfast,Kabupaten Sleman,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,189.0,0,1,Check-Out
City Hotel,0,16,2019,August,25,19,1,2,2,0.0,0,Breakfast,Kabupaten Bangka,Direct,Direct,0,0,0,0,No Deposit,14.0,,0,Personal,166.5,0,1,Check-Out
City Hotel,0,41,2019,August,25,18,2,2,1,0.0,0,No Meal,Kota Jakarta Timur,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,140.0,0,1,Check-Out
City Hotel,0,1,2019,August,25,21,0,1,1,0.0,0,Breakfast,Kota Yogyakarta,Online TA,GDS,0,0,0,0,No Deposit,195.0,,0,Personal,180.0,0,1,Check-Out
City Hotel,0,32,2019,August,25,20,0,2,1,0.0,0,Breakfast,Kota Jakarta Barat,Online TA,TA/TO,0,0,0,0,No Deposit,85.0,,0,Personal,94.0,0,0,Check-Out
City Hotel,0,2,2019,August,25,21,0,1,1,0.0,0,Breakfast,Kota Batu,Direct,Direct,0,0,0,1,No Deposit,14.0,,0,Personal,174.0,1,1,Check-Out
City Hotel,0,34,2019,August,25,19,1,2,2,0.0,0,No Meal,Kota Jakarta Barat,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,120.0,0,1,Check-Out
City Hotel,0,34,2019,August,25,19,1,2,2,0.0,0,No Meal,Kota Jakarta Barat,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,120.0,0,1,Check-Out
City Hotel,0,23,2019,August,25,21,0,1,2,0.0,0,Dinner,Kota Batu,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,188.0,0,2,Check-Out
City Hotel,0,7,2019,August,25,19,1,2,1,0.0,0,Breakfast,Kota Malang,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,,0,Personal,140.6,0,1,Check-Out
City Hotel,0,4,2019,August,25,20,0,2,1,0.0,0,Breakfast,Kabupaten Bandung,Direct,Direct,0,0,0,0,No Deposit,,,0,Personal,215.0,0,0,Check-Out
City Hotel,0,123,2019,August,25,20,0,2,2,0.0,0,No Meal,Kabupaten Bandung,Online TA,TA/TO,0,0,0,0,No Deposit,10.0,,0,Personal,99.0,0,0,Check-Out
City Hotel,0,235,2019,August,25,20,0,2,2,0.0,0,Breakfast,Kota Yogyakarta,Direct,Direct,0,0,0,0,No Deposit,14.0,,0,Personal,127.13,1,0,Check-Out
City Hotel,0,45,2019,August,25,20,0,2,2,0.0,0,No Meal,Kabupaten Bandung,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,120.0,0,1,Check-Out
City Hotel,0,34,2019,August,25,20,0,2,2,0.0,0,No Meal,Kota Jakarta Timur,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,,0,Personal,96.0,0,1,Check-Out
City Hotel,0,21,2019,August,25,18,2,2,2,0.0,0,Breakfast,Kabupaten Pangandaran,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,190.0,0,0,Check-Out
City Hotel,0,53,2019,August,24,15,2,5,2,0.0,0,No Meal,Kabupaten Bandung,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,140.0,0,1,Check-Out
City Hotel,0,44,2019,August,25,20,0,2,2,0.0,0,No Meal,Kota Jakarta Selatan,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,,0,Personal,120.0,0,0,Check-Out
City Hotel,0,2,2019,August,25,21,0,1,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,Direct,0,0,0,0,No Deposit,,,0,Personal,130.0,0,0,Check-Out
City Hotel,0,206,2019,August,25,22,0,3,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,Direct,0,0,0,0,No Deposit,9.0,,0,Personal,117.0,0,0,Check-Out
City Hotel,0,2,2019,August,25,21,0,1,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,Direct,0,0,0,0,No Deposit,,,0,Personal,130.0,0,0,Check-Out
City Hotel,0,206,2019,August,25,22,0,3,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,Direct,0,0,0,0,No Deposit,9.0,,0,Personal,117.0,0,0,Check-Out
City Hotel,0,54,2019,August,25,19,1,2,2,0.0,0,Breakfast,Kota Yogyakarta,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,,0,Personal,146.67,0,2,Check-Out
